word,value,hand
souaris,7,aiorssu
soubise,9,beiossu
soughed,12,deghosu
soukous,11,koossuu
soulful,10,fllosuu
souming,10,gimnosu
sounded,9,ddenosu
sounder,8,denorsu
soundly,11,dlnosuy
soupers,9,eoprssu
soupier,9,eioprsu
soupled,10,delopsu
souples,9,elopssu
sourced,10,cdeorsu
sources,9,ceorssu
sourest,7,eorsstu
souring,8,ginorsu
sourish,10,hiorssu
sourock,13,ckoorsu
sousing,8,ginossu
souslik,11,iklossu
soutane,7,aenostu
soutars,7,aorsstu
souters,7,eorsstu
southed,11,dehostu
souther,10,ehorstu
soviets,10,eiosstv
sovrans,10,anorssv
sowarry,13,aorrswy
sowback,18,abckosw
sowffed,17,deffosw
sowfing,14,fginosw
sowings,11,ginossw
sowling,11,gilnosw
sozzled,26,deloszz
sozzles,25,elosszz
spacers,11,aceprss
spacial,11,aacilps
spacier,11,aceiprs
spacing,12,acginps
spaders,10,adeprss
spadger,11,adegprs
spading,11,adginps
spadoes,10,adeopss
spaeing,10,aeginps
spaeman,11,aaemnps
spaemen,11,aeemnps
spahees,12,aeehpss
spained,10,adeinps
spairge,10,aegiprs
spalled,10,adellps
spalted,10,adelpst
spammed,14,ademmps
spammer,13,aemmprs
spancel,11,acelnps
spandex,17,adenpsx
spanged,11,adegnps
spangle,10,aeglnps
spangly,13,aglnpsy
spaniel,9,aeilnps
spaning,10,aginnps
spanked,14,adeknps
spanker,13,aeknprs
spanned,10,adennps
spanner,9,aennprs
sparely,12,aelprsy
sparers,9,aeprrss
sparest,9,aeprsst
sparged,11,adegprs
sparger,10,aegprrs
sparges,10,aegprss
sparids,10,adiprss
sparing,10,aginprs
sparked,14,adekprs
sparkle,13,aeklprs
sparkly,16,aklprsy
sparoid,10,adioprs
sparred,10,adeprrs
sparrer,9,aeprrrs
sparrow,12,aoprrsw
sparser,9,aeprrss
sparths,12,ahprsst
spasmic,13,acimpss
spastic,11,acipsst
spathed,13,adehpst
spathes,12,aehpsst
spathic,14,achipst
spatial,9,aailpst
spatted,10,adepstt
spattee,9,aeepstt
spatter,9,aeprstt
spatula,9,aalpstu
spatule,9,aelpstu
spaulds,10,adlpssu
spawled,13,adelpsw
spawned,13,adenpsw
spawner,12,aenprsw
spaying,13,aginpsy
speaker,13,aeekprs
speaned,10,adeenps
speared,10,adeeprs
special,11,aceilps
species,11,ceeipss
specify,17,cefipsy
specked,16,cdeekps
speckle,15,ceeklps
specter,11,ceeprst
spectra,11,aceprst
spectre,11,ceeprst
specula,11,acelpsu
speeded,11,ddeeeps
speeder,10,deeeprs
speedos,10,deeopss
speeled,10,deeelps
speered,10,deeeprs
speired,10,deeiprs
spelded,11,ddeelps
spelder,10,deelprs
speldin,10,deilnps
spelean,9,aeelnps
spelled,10,deellps
speller,9,eellprs
spelter,9,eelprst
spencer,11,ceenprs
spences,11,ceenpss
spender,10,deenprs
speoses,9,eeopsss
spermic,13,ceimprs
spersed,10,deeprss
sperses,9,eeprsss
spewers,12,eeprssw
spewing,13,eginpsw
sphenic,14,cehinps
spheral,12,aehlprs
sphered,13,deehprs
spheres,12,eehprss
spheric,14,cehiprs
spicate,11,aceipst
spicers,11,ceiprss
spicery,14,ceiprsy
spicier,11,ceiiprs
spicily,14,ciilpsy
spicing,12,cgiinps
spicula,11,acilpsu
spicule,11,ceilpsu
spiders,10,deiprss
spidery,13,deiprsy
spieled,10,deeilps
spieler,9,eeilprs
spignel,10,egilnps
spigots,10,giopsst
spikier,13,eiikprs
spikily,16,iiklpsy
spiking,14,giiknps
spiling,10,giilnps
spilite,9,eiilpst
spilled,10,deillps
spiller,9,eillprs
spinach,14,achinps
spinage,10,aeginps
spinate,9,aeinpst
spindle,10,deilnps
spindly,13,dilnpsy
spinels,9,eilnpss
spinets,9,einpsst
spinier,9,eiinprs
spinner,9,einnprs
spinney,12,einnpsy
spinode,10,deinops
spinose,9,einopss
spinous,9,inopssu
spinout,9,inopstu
spinule,9,eilnpsu
spiraea,9,aaeiprs
spirals,9,ailprss
spirant,9,ainprst
spireas,9,aeiprss
spireme,11,eeimprs
spiring,10,giinprs
spirits,9,iiprsst
spirity,12,iiprsty
spiroid,10,diioprs
spirted,10,deiprst
spirtle,9,eilprst
spitals,9,ailpsst
spiting,10,giinpst
spitted,10,deipstt
spitten,9,einpstt
spitter,9,eiprstt
spittle,9,eilpstt
spitzes,18,eipsstz
splashy,15,ahlpssy
splatch,14,achlpst
splayed,13,adelpsy
spleens,9,eelnpss
spleeny,12,eelnpsy
splenic,11,ceilnps
splents,9,elnpsst
spliced,12,cdeilps
splicer,11,ceilprs
splices,11,ceilpss
spliffs,15,ffilpss
splined,10,deilnps
splines,9,eilnpss
splints,9,ilnpsst
splodge,11,deglops
splodgy,14,dglopsy
splores,9,eloprss
splotch,14,chlopst
splurge,10,eglprsu
splurgy,13,glprsuy
spodium,12,dimopsu
spoiled,10,deilops
spoiler,9,eiloprs
spondee,10,deenops
spondyl,13,dlnopsy
sponged,11,degnops
sponger,10,egnoprs
sponges,10,egnopss
spongin,10,ginnops
sponsal,9,alnopss
sponson,9,nnoopss
sponsor,9,nooprss
spoofed,13,defoops
spoofer,12,efooprs
spooked,14,dekoops
spooled,10,deloops
spooler,9,elooprs
spoomed,12,demoops
spooned,10,denoops
spooney,12,enoopsy
spoored,10,deooprs
spoorer,9,eooprrs
sporran,9,anoprrs
sported,10,deoprst
sporter,9,eoprrst
sporule,9,eloprsu
spotlit,9,ilopstt
spotted,10,deopstt
spotter,9,eoprstt
spousal,9,alopssu
spouses,9,eopsssu
spouted,10,deopstu
spouter,9,eoprstu
sprains,9,ainprss
spraint,9,ainprst
sprawls,12,alprssw
sprawly,15,alprswy
sprayed,13,adeprsy
sprayer,12,aeprrsy
sprayey,15,aeprsyy
spreads,10,adeprss
spreagh,13,aeghprs
spriggy,14,ggiprsy
spright,13,ghiprst
springe,10,eginprs
springs,10,ginprss
springy,13,ginprsy
sprints,9,inprsst
sprites,9,eiprsst
sprouts,9,oprsstu
spruced,12,cdeprsu
sprucer,11,ceprrsu
spruces,11,ceprssu
spruiks,13,ikprssu
spryest,12,eprssty
spudded,12,dddepsu
spulyie,12,eilpsuy
spumier,11,eimprsu
spuming,12,gimnpsu
spumoni,11,imnopsu
spumous,11,mopssuu
spunked,14,deknpsu
spunkie,13,eiknpsu
spurges,10,egprssu
spuriae,9,aeiprsu
spurned,10,denprsu
spurner,9,enprrsu
spurred,10,deprrsu
spurrer,9,eprrrsu
spurrey,12,eprrsuy
spurted,10,deprstu
spurtle,9,elprstu
sputnik,13,iknpstu
sputter,9,eprsttu
spyings,13,ginpssy
squabby,23,abbqsuy
squacco,20,accoqsu
squaddy,21,addqsuy
squails,16,ailqssu
squalid,17,adilqsu
squalls,16,allqssu
squally,19,allqsuy
squalor,16,aloqrsu
squamae,18,aaemqsu
squames,18,aemqssu
squared,17,adeqrsu
squarer,16,aeqrrsu
squares,16,aeqrssu
squashy,22,ahqssuy
squatty,19,aqsttuy
squawks,23,akqssuw
squawky,26,akqsuwy
squeaks,20,aekqssu
squeaky,23,aekqsuy
squeals,16,aelqssu
squeeze,25,eeeqsuz
squeezy,28,eeqsuyz
squelch,21,cehlqsu
squidge,18,degiqsu
squidgy,21,dgiqsuy
squiffy,25,ffiqsuy
squilla,16,aillqsu
squills,16,illqssu
squinch,21,chinqsu
squinny,19,innqsuy
squints,16,inqsstu
squired,17,deiqrsu
squires,16,eiqrssu
squirms,18,imqrssu
squirmy,21,imqrsuy
squirrs,16,iqrrssu
squirts,16,iqrsstu
squishy,22,hiqssuy
squitch,21,chiqstu
sraddha,12,aaddhrs
stabbed,12,abbdest
stabber,11,abberst
stabile,9,abeilst
stabled,10,abdelst
stabler,9,abelrst
stables,9,abelsst
stachys,15,achssty
stacked,14,acdekst
stacker,13,acekrst
stactes,9,acesstt
staddas,9,aaddsst
staddle,9,addelst
stadias,8,aadisst
stadium,10,adimstu
staffed,14,adeffst
staffer,13,aeffrst
stagers,8,aegrsst
stagery,11,aegrsty
stagged,10,adeggst
stagger,9,aeggrst
stagier,8,aegirst
stagily,11,agilsty
staging,9,agginst
staider,8,adeirst
staidly,11,adilsty
stained,8,adeinst
stainer,7,aeinrst
staired,8,adeirst
staithe,10,aehistt
staiths,10,ahisstt
staking,12,agiknst
stalags,8,aaglsst
stalely,10,aellsty
stalest,7,aelsstt
staling,8,agilnst
stalked,12,adeklst
stalker,11,aeklrst
stalled,8,adellst
stamens,9,aemnsst
stamina,9,aaimnst
stammel,11,aelmmst
stammer,11,aemmrst
stamnoi,9,aimnost
stamnos,9,amnosst
stamped,12,adempst
stamper,11,aemprst
stances,9,acensst
standee,8,adeenst
stander,8,adenrst
stanged,9,adegnst
staniel,7,aeilnst
staning,8,aginnst
stannel,7,aelnnst
stannic,9,acinnst
stanzas,16,aansstz
stanzes,16,aensstz
stapled,10,adelpst
stapler,9,aelprst
staples,9,aelpsst
stapped,12,adeppst
starchy,15,achrsty
stardom,10,admorst
starers,7,aerrsst
starets,7,aersstt
staring,8,aginrst
starked,12,adekrst
starken,11,aeknrst
starker,11,aekrrst
starkly,14,aklrsty
starlet,7,aelrstt
starlit,7,ailrstt
starned,8,adenrst
starnie,7,aeinrst
starred,8,aderrst
started,8,aderstt
starter,7,aerrstt
startle,7,aelrstt
startly,10,alrstty
starved,11,aderstv
starves,10,aersstv
stashed,11,adehsst
stashes,10,aehssst
stashie,10,aehisst
stasima,9,aaimsst
statant,7,aansttt
stately,10,aelstty
statice,9,aceistt
statics,9,acisstt
stating,8,aginstt
station,7,ainostt
statism,9,aimsstt
statist,7,aissttt
stative,10,aeisttv
stators,7,aorsstt
statued,8,adesttu
statues,7,aessttu
stature,7,aersttu
statute,7,aestttu
staunch,12,achnstu
staving,11,aginstv
stawing,11,aginstw
stayers,10,aerssty
staying,11,aginsty
steaded,9,addeest
stealed,8,adeelst
stealer,7,aeelrst
steales,7,aeelsst
stealth,10,aehlstt
steamed,10,adeemst
steamer,9,aeemrst
steamie,9,aeeimst
steaned,8,adeenst
steanes,7,aeensst
stearic,9,aceirst
stearin,7,aeinrst
steddes,9,ddeesst
steeked,12,deeekst
steekit,11,eeikstt
steeled,8,deeelst
steened,8,deeenst
steeped,10,deeepst
steepen,9,eeenpst
steeper,9,eeeprst
steeple,9,eeelpst
steeply,12,eelpsty
steered,8,deeerst
steerer,7,eeerrst
steeved,11,deeestv
steever,10,eeerstv
steeves,10,eeesstv
steined,8,deeinst
stelene,7,eeelnst
stellar,7,aellrst
stelled,8,deellst
stembok,15,bekmost
stemlet,9,eelmstt
stemmed,12,deemmst
stemmer,11,eemmrst
stemple,11,eelmpst
stemson,9,emnosst
stenchy,15,cehnsty
stencil,9,ceilnst
stended,9,ddeenst
stengah,11,aeghnst
stenned,8,deennst
stented,8,deenstt
stentor,7,enorstt
stepney,12,eenpsty
stepped,12,deeppst
stepper,11,eepprst
steppes,11,eeppsst
stepson,9,enopsst
stereos,7,eeorsst
sterile,7,eeilrst
sterlet,7,eelrstt
sternal,7,aelnrst
sterned,8,deenrst
sterner,7,eenrrst
sternly,10,elnrsty
sternum,9,emnrstu
steroid,8,deiorst
sterols,7,elorsst
stetted,8,deesttt
stevens,10,eensstv
steward,11,aderstw
stewing,11,eginstw
stewpan,12,aenpstw
stewpot,12,eopsttw
sthenic,12,cehinst
stibial,9,abiilst
stibine,9,beiinst
stibium,11,biimstu
stichic,14,cchiist
stichoi,12,chiiost
stichos,12,chiosst
sticked,14,cdeikst
sticker,13,ceikrst
stickit,13,ciikstt
stickle,13,ceiklst
stickup,15,cikpstu
stiffen,13,effinst
stiffer,13,effirst
stiffly,16,ffilsty
stifled,11,defilst
stifler,10,efilrst
stifles,10,efilsst
stigmas,10,agimsst
stigmes,10,egimsst
stilets,7,eilsstt
stiling,8,giilnst
stilled,8,deillst
stiller,7,eillrst
stilted,8,deilstt
stilter,7,eilrstt
stimied,10,deiimst
stimies,9,eiimsst
stiming,10,giimnst
stimuli,9,iilmstu
stinged,9,deginst
stinger,8,eginrst
stingos,8,ginosst
stinker,11,eiknrst
stinted,8,deinstt
stinter,7,einrstt
stipels,9,eilpsst
stipend,10,deinpst
stipple,11,eilppst
stipule,9,eilpstu
stirpes,9,eiprsst
stirrah,10,ahirrst
stirred,8,deirrst
stirrer,7,eirrrst
stirrup,9,iprrstu
stishie,10,ehiisst
stivers,10,eirsstv
stiving,11,giinstv
stocked,14,cdekost
stocker,13,cekorst
stodged,10,ddegost
stodger,9,degorst
stodges,9,degosst
stoical,9,acilost
stoited,8,deiostt
stoiter,7,eiorstt
stokers,11,ekorsst
stoking,12,giknost
stollen,7,ellnost
stolons,7,lnoosst
stomach,14,achmost
stomata,9,aamostt
stomped,12,demopst
stomper,11,emoprst
stoners,7,enorsst
stonied,8,deinost
stonier,7,einorst
stonily,10,ilnosty
stoning,8,ginnost
stonked,12,deknost
stonker,11,eknorst
stooden,8,denoost
stooged,9,degoost
stooges,8,egoosst
stooked,12,dekoost
stooker,11,ekoorst
stooled,8,deloost
stoolie,7,eiloost
stooped,10,deoopst
stooper,9,eooprst
stoopes,9,eoopsst
stoping,10,ginopst
stopped,12,deoppst
stopper,11,eopprst
stopple,11,eloppst
storage,8,aegorst
storers,7,eorrsst
storeys,10,eorssty
storied,8,deiorst
stories,7,eiorsst
storing,8,ginorst
stormed,10,demorst
stotted,8,deosttt
stotter,7,eorsttt
stounds,8,dnosstu
stouten,7,enosttu
stouter,7,eorsttu
stoutly,10,losttuy
stovies,10,eiosstv
stoving,11,ginostv
stowage,11,aegostw
stowers,10,eorsstw
stowing,11,ginostw
strafed,11,adefrst
strafes,10,aefrsst
straiks,11,aikrsst
strains,7,ainrsst
straint,7,ainrstt
straits,7,airsstt
strakes,11,aekrsst
stramps,11,amprsst
strands,8,adnrsst
strange,8,aegnrst
strappy,14,apprsty
straths,10,ahrsstt
stratum,9,amrsttu
stratus,7,arssttu
strawed,11,aderstw
strawen,10,aenrstw
strayed,11,adersty
strayer,10,aerrsty
streaks,11,aekrsst
streaky,14,aekrsty
streams,9,aemrsst
streamy,12,aemrsty
streeks,11,eekrsst
streets,7,eersstt
strenes,7,eenrsst
stretch,12,cehrstt
stretta,7,aersttt
strette,7,eersttt
stretti,7,eirsttt
stretto,7,eorsttt
strewed,11,deerstw
strewer,10,eerrstw
striate,7,aeirstt
strides,8,deirsst
stridor,8,diorrst
strifes,10,efirsst
strifts,10,firsstt
strigae,8,aegirst
strigil,8,giilrst
striker,11,eikrrst
strikes,11,eikrsst
strings,8,ginrsst
stringy,11,ginrsty
striped,10,deiprst
striper,9,eiprrst
stripes,9,eiprsst
strived,11,deirstv
striven,10,einrstv
striver,10,eirrstv
strives,10,eirsstv
stroams,9,amorsst
strobes,9,beorsst
strobic,11,bciorst
stroked,12,dekorst
stroker,11,ekorrst
strokes,11,ekorsst
strolls,7,llorsst
strombs,11,bmorsst
strooke,11,ekoorst
strophe,12,ehoprst
stroppy,14,opprsty
strouds,8,dorsstu
stroups,9,oprsstu
strouts,7,orssttu
strowed,11,deorstw
strudel,8,delrstu
strumae,9,aemrstu
strunts,7,nrssttu
stubbed,12,bbdestu
stubble,11,bbelstu
stubbly,14,bblstuy
stuccos,11,ccosstu
studded,10,dddestu
studdle,9,ddelstu
student,8,densttu
studied,9,ddeistu
studier,8,deirstu
studies,8,deisstu
studios,8,diosstu
stuffed,14,deffstu
stuffer,13,effrstu
stumble,11,belmstu
stumbly,14,blmstuy
stumers,9,emrsstu
stummed,12,demmstu
stumped,12,dempstu
stumper,11,emprstu
stunned,8,dennstu
stunner,7,ennrstu
stunted,8,densttu
stupefy,15,efpstuy
stupent,9,enpsttu
stupids,10,dipsstu
stuping,10,ginpstu
stupors,9,oprsstu
sturted,8,dersttu
stushie,10,ehisstu
stutter,7,erstttu
stylate,10,aelstty
stylets,10,elsstty
styling,11,gilnsty
stylise,10,eilssty
stylish,13,hilssty
stylist,10,ilsstty
stylite,10,eilstty
stylize,19,eilstyz
styloid,11,dilosty
stymied,13,deimsty
stymies,12,eimssty
stypses,12,epsssty
stypsis,12,ipsssty
styptic,14,cipstty
styrene,10,eenrsty
suasion,7,ainossu
suasive,10,aeissuv
suasory,10,aorssuy
suavely,13,aelsuvy
suavest,10,aesstuv
suavity,13,aistuvy
subacid,12,abcdisu
subacts,11,abcsstu
subadar,10,aabdrsu
subaqua,18,aabqsuu
subarea,9,aabersu
subarid,10,abdirsu
subatom,11,abmostu
subbase,11,abbessu
subbing,12,bbginsu
subbred,12,bbdersu
subcool,11,bcloosu
subdean,10,abdensu
subdual,10,abdlsuu
subduce,12,bcdesuu
subduct,12,bcdstuu
subdued,11,bddesuu
subduer,10,bdersuu
subdues,10,bdessuu
subedit,10,bdeistu
suberic,11,bceirsu
suberin,9,beinrsu
subfeus,12,befssuu
subfusc,14,bcfssuu
subfusk,16,bfkssuu
subgoal,10,abglosu
subgums,12,bgmssuu
subject,18,bcejstu
subjoin,16,bijnosu
sublate,9,abelstu
sublets,9,belsstu
sublime,11,beilmsu
submiss,11,bimsssu
submits,11,bimsstu
suborns,9,bnorssu
subplot,11,blopstu
subsere,9,beerssu
subsets,9,bessstu
subside,10,bdeissu
subsidy,13,bdissuy
subsist,9,bissstu
subsoil,9,bilossu
subsong,10,bgnossu
subsume,11,bemssuu
subtack,15,abckstu
subteen,9,beenstu
subtend,10,bdenstu
subtext,16,besttux
subtile,9,beilstu
subtler,9,belrstu
subtype,14,bepstuy
subunit,9,binstuu
suburbs,11,bbrssuu
subvert,12,berstuv
subways,15,abssuwy
subzero,18,beorsuz
subzone,18,benosuz
succade,12,accdesu
succahs,14,acchssu
succeed,12,ccdeesu
success,11,ccesssu
succise,11,cceissu
succors,11,ccorssu
succory,14,ccorsuy
succose,11,cceossu
succour,11,ccorsuu
succous,11,ccossuu
succuba,13,abccsuu
succubi,13,bccisuu
succumb,15,bccmsuu
succuss,11,ccsssuu
suckens,13,ceknssu
suckers,13,cekrssu
sucking,14,cgiknsu
suckled,14,cdeklsu
suckler,13,ceklrsu
suckles,13,ceklssu
sucrase,9,acerssu
sucrier,9,ceirrsu
sucrose,9,ceorssu
suction,9,cinostu
sudamen,10,ademnsu
sudanic,10,acdinsu
sudated,9,addestu
sudates,8,adesstu
sudders,9,dderssu
sudoral,8,adlorsu
sudsers,8,dersssu
sudsier,8,deirssu
sueding,9,deginsu
suffect,15,ceffstu
suffers,13,effrssu
suffete,13,eeffstu
suffice,15,ceffisu
suffuse,13,effssuu
sugared,9,adegrsu
suggest,9,eggsstu
sugging,10,ggginsu
suicide,10,cdeiisu
suidian,8,adiinsu
suiting,8,giinstu
suitors,7,iorsstu
sukkahs,18,ahkkssu
sulcate,9,acelstu
sulfate,10,aeflstu
sulfide,11,defilsu
sulfone,10,eflnosu
sulkier,11,eiklrsu
sulkies,11,eiklssu
sulkily,14,ikllsuy
sulking,12,giklnsu
sullage,8,aegllsu
sullied,8,deillsu
sullies,7,eillssu
sulphur,12,hlprsuu
sultana,7,aalnstu
sultans,7,alnsstu
sumachs,14,achmssu
sumatra,9,aamrstu
sumless,9,elmsssu
summand,12,admmnsu
summary,14,ammrsuy
summate,11,aemmstu
summers,11,emmrssu
summery,14,emmrsuy
summing,12,gimmnsu
summist,11,immsstu
summits,11,immsstu
summons,11,mmnossu
sumpits,11,impsstu
sumpter,11,emprstu
sunbake,13,abeknsu
sunbeds,10,bdenssu
sunbelt,9,belnstu
sunbows,12,bnossuw
sunburn,9,bnnrsuu
sundaes,8,adenssu
sundari,8,adinrsu
sunders,8,denrssu
sundial,8,adilnsu
sundown,11,dnnosuw
sundras,8,adnrssu
sundris,8,dinrssu
sunfast,10,afnsstu
sunfish,13,fhinssu
sungars,8,agnrssu
sunglow,11,glnosuw
sungods,9,dgnossu
sunhats,10,ahnsstu
sunkets,11,eknsstu
sunless,7,elnsssu
sunlike,11,eiklnsu
sunnier,7,einnrsu
sunnily,10,ilnnsuy
sunning,8,ginnnsu
sunrays,10,anrssuy
sunrise,7,einrssu
sunroom,9,mnoorsu
sunsets,7,enssstu
sunspot,9,nopsstu
sunstar,7,anrsstu
sunsuit,7,insstuu
suntans,7,annsstu
suntrap,9,anprstu
sunward,11,adnrsuw
sunwise,10,einssuw
supawns,12,anpssuw
supered,10,deeprsu
suppers,11,epprssu
supping,12,ginppsu
suppled,12,delppsu
suppler,11,elpprsu
supples,11,elppssu
support,11,opprstu
suppose,11,eoppssu
supreme,11,eemprsu
supremo,11,emoprsu
surance,9,acenrsu
surbase,9,aberssu
surbate,9,aberstu
surcoat,9,acorstu
surdity,11,dirstuy
surface,12,acefrsu
surfeit,10,efirstu
surfers,10,efrrssu
surfier,10,efirrsu
surfies,10,efirssu
surfing,11,fginrsu
surfman,12,afmnrsu
surfmen,12,efmnrsu
surgent,8,egnrstu
surgeon,8,egnorsu
surgery,11,egrrsuy
surging,9,gginrsu
surlier,7,eilrrsu
surlily,10,illrsuy
surmise,9,eimrssu
surname,9,aemnrsu
surpass,9,aprsssu
surplus,9,lprssuu
surreal,7,aelrrsu
surreys,10,errssuy
surtout,7,orsttuu
surveys,13,erssuvy
surview,13,eirsuvw
survive,13,eirsuvv
susliks,11,iklsssu
suspect,11,cepsstu
suspend,10,denpssu
suspire,9,eiprssu
sussing,8,ginsssu
sustain,7,ainsstu
sutlers,7,elrsstu
sutlery,10,elrstuy
suttees,7,eessttu
suttled,8,delsttu
suttles,7,elssttu
sutural,7,alrstuu
sutured,8,derstuu
sutures,7,ersstuu
svelter,10,eelrstv
swabbed,15,abbdesw
swabber,14,abbersw
swaddle,12,addelsw
swagged,13,adeggsw
swagger,12,aeggrsw
swaggie,12,aeggisw
swaging,12,agginsw
swagman,13,aagmnsw
swagmen,13,aegmnsw
swaling,11,agilnsw
swallet,10,aellstw
swallow,13,allosww
swamped,15,adempsw
swamper,14,aemprsw
swanked,15,adeknsw
swanker,14,aeknrsw
swanned,11,adennsw
swapped,15,adeppsw
swapper,14,aepprsw
swarded,12,addersw
swarfed,14,adefrsw
swarmed,13,ademrsw
swarmer,12,aemrrsw
swarthy,16,ahrstwy
swarved,14,adersvw
swarves,13,aerssvw
swashed,14,adehssw
swasher,13,aehrssw
swashes,13,aehsssw
swathed,14,adehstw
swathes,13,aehsstw
swatted,11,adesttw
swatter,10,aersttw
swayers,13,aersswy
swaying,14,aginswy
swazzle,28,aelswzz
swealed,11,adeelsw
swearer,10,aeerrsw
sweated,11,adeestw
sweater,10,aeerstw
sweeney,13,eeenswy
sweeper,12,eeeprsw
sweered,11,deeersw
sweeten,10,eeenstw
sweeter,10,eeerstw
sweetie,10,eeeistw
sweetly,13,eelstwy
swelled,11,deellsw
sweller,10,eellrsw
swelted,11,deelstw
swelter,10,eelrstw
sweltry,13,elrstwy
swerved,14,deersvw
swerver,13,eerrsvw
swerves,13,eerssvw
swidden,12,ddeinsw
swifted,14,defistw
swifter,13,efirstw
swiftie,13,efiistw
swiftly,16,filstwy
swigged,13,deggisw
swigger,12,eggirsw
swilled,11,deillsw
swiller,10,eillrsw
swimmer,14,eimmrsw
swindle,11,deilnsw
swinery,13,einrswy
swinged,12,deginsw
swinger,11,eginrsw
swinges,11,eginssw
swingle,11,egilnsw
swinish,13,hiinssw
swinked,15,deiknsw
swipers,12,eiprssw
swiping,13,giinpsw
swipple,14,eilppsw
swirled,11,deilrsw
swished,14,dehissw
swisher,13,ehirssw
swishes,13,ehisssw
switchy,18,chistwy
swither,13,ehirstw
swivels,13,eilssvw
swivets,13,eisstvw
swiving,14,giinsvw
swizzes,28,eisswzz
swizzle,28,eilswzz
swobbed,15,bbdeosw
swobber,14,bbeorsw
swollen,10,ellnosw
swooned,11,denoosw
swooped,13,deoopsw
swopped,15,deoppsw
sworded,12,ddeorsw
sworder,11,deorrsw
swotted,11,deosttw
swotter,10,eorsttw
swounds,11,dnossuw
swouned,11,denosuw
swozzle,28,eloswzz
sybotic,14,bciosty
sycosis,12,ciosssy
syenite,10,eeinsty
syllabi,12,abillsy
sylphid,16,dhilpsy
sylvias,13,ailssvy
sylvine,13,eilnsvy
sylvite,13,eilstvy
symbion,14,bimnosy
symbols,14,blmossy
symptom,16,mmopsty
synapse,12,aenpssy
synapte,12,aenpsty
synaxes,17,aenssxy
synaxis,17,ainssxy
syncarp,14,acnprsy
synched,16,cdehnsy
synchro,15,chnorsy
syncing,13,cginnsy
syncope,14,cenopsy
syndets,11,denssty
syndics,13,cdinssy
synding,12,dginnsy
synergy,14,egnrsyy
synesis,10,einsssy
synfuel,13,eflnsuy
syngamy,16,agmnsyy
synodal,11,adlnosy
synodic,13,cdinosy
synonym,15,mnnosyy
synovia,13,ainosvy
syntagm,13,agmnsty
syntans,10,annssty
syntony,13,nnostyy
syphers,15,ehprssy
syphons,15,hnopssy
syringa,11,aginrsy
syringe,11,eginrsy
syrphid,16,dhiprsy
syruped,13,deprsuy
systems,12,emsssty
systole,10,elossty
systyle,13,elsstyy
tabanid,10,aabdint
tabards,10,aabdrst
tabaret,9,aabertt
tabbied,12,abbdeit
tabbies,11,abbeist
tabbing,12,abbgint
tabetic,11,abceitt
tabinet,9,abeintt
tableau,9,aabeltu
tablets,9,abelstt
tablier,9,abeilrt
tabling,10,abgilnt
tabloid,10,abdilot
tabooed,10,abdeoot
tabored,10,abdeort
taborer,9,abeorrt
taboret,9,abeortt
taborin,9,abinort
tabours,9,aborstu
tabrets,9,aberstt
tabuing,10,abgintu
tabulae,9,aabeltu
tabular,9,aablrtu
tachism,14,achimst
tachist,12,achistt
tachyon,15,achnoty
tacitly,12,aciltty
tackers,13,acekrst
tackets,13,acekstt
tackety,16,acektty
tackier,13,aceikrt
tackily,16,aciklty
tacking,14,acgiknt
tackled,14,acdeklt
tackler,13,aceklrt
tackles,13,aceklst
tactful,12,acflttu
tactics,11,accistt
tactile,9,aceiltt
taction,9,acinott
tactual,9,aaclttu
tadpole,10,adelopt
taedium,10,adeimtu
taeniae,7,aaeeint
taenias,7,aaeinst
taffeta,13,aaefftt
taffety,16,aefftty
taffias,13,aaffist
taffies,13,aeffist
tagetes,8,aeegstt
taggers,9,aeggrst
tagging,10,agggint
tagmata,10,aaagmtt
tagmeme,12,aeegmmt
tagrags,9,aaggrst
taguans,8,aagnstu
tahinas,10,aahinst
tahinis,10,ahiinst
tahsils,10,ahilsst
taiahas,10,aaahist
taigled,9,adegilt
taigles,8,aegilst
tailing,8,agiilnt
tailles,7,aeillst
taillie,7,aeiillt
tailors,7,ailorst
tailyes,10,aeilsty
tailzie,16,aeiiltz
tainted,8,adeintt
taipans,9,aainpst
taishes,10,aehisst
taivers,10,aeirstv
taivert,10,aeirttv
takable,13,aabeklt
takahes,14,aaehkst
takings,12,agiknst
talaria,7,aaailrt
talayot,10,aalotty
talbots,9,ablostt
talcing,10,acgilnt
talcked,14,acdeklt
talcose,9,acelost
talcous,9,aclostu
talcums,11,aclmstu
taleful,10,aeflltu
talents,7,aelnstt
talions,7,ailnost
talipat,9,aailptt
taliped,10,adeilpt
talipes,9,aeilpst
talipot,9,ailoptt
talkers,11,aeklrst
talkies,11,aeiklst
talking,12,agiklnt
tallage,8,aaegllt
tallboy,12,ablloty
tallest,7,aellstt
tallets,7,aellstt
tallied,8,adeillt
tallier,7,aeillrt
tallies,7,aeillst
tallish,10,ahillst
tallith,10,ahilltt
tallows,10,allostw
tallowy,13,allotwy
taloned,8,adelnot
talooka,11,aakloot
talukas,11,aaklstu
taluses,7,aelsstu
talwegs,11,aeglstw
tamable,11,aabelmt
tamales,9,aaelmst
tamandu,10,aadmntu
tamanus,9,aamnstu
tamarao,9,aaamort
tamaras,9,aaamrst
tamarau,9,aaamrtu
tamarin,9,aaimnrt
tamaris,9,aaimrst
